Date (GMT),Open,High,Low,Last,Volume,Volume,BBandUp,BBandMid,BBandLow
11/2/2020 1:30,13801.38,13813.37,13765,13780.01,776.915,776.915,13859.9301,13792.94484,13725.95958
11/2/2020 2:00,13780.01,13803.71,13749.86,13752.66,631.4265,631.4265,13857.85119,13789.10819,13720.36518
11/2/2020 2:30,13752.65,13766.72,13656.41,13698.37,1251.1187,1251.1187,13859.96147,13780.46645,13700.97143
11/2/2020 3:00,13698.37,13740.67,13689.22,13719.52,835.8302,835.8302,13859.15049,13774.66203,13690.17357
11/2/2020 3:30,13719.51,13735.88,13653.27,13680.41,798.8831,798.8831,13862.15174,13765.68565,13669.21956
11/2/2020 4:00,13680.41,13713.41,13648.09,13697.54,721.0001,721.0001,13860.30571,13759.19558,13658.08546
11/2/2020 4:30,13697.54,13722.54,13675,13680.4,507.2052,507.2052,13859.6154,13751.69124,13643.76708
11/2/2020 5:00,13680.63,13702.35,13647.78,13699.45,753.6291,753.6291,13857.3986,13746.71589,13636.03318
11/2/2020 5:30,13699.45,13699.45,13640,13685.07,684.3951,684.3951,13851.48338,13740.84485,13630.20632
11/2/2020 6:00,13685.06,13706.78,13667.2,13688.47,513.7537,513.7537,13848.36957,13735.85677,13623.34397
11/2/2020 6:30,13688.48,13737.59,13676.59,13726.51,825.0864,825.0864,13839.5148,13734.9666,13630.4184
11/2/2020 7:00,13726.51,13758.97,13713.87,13733.57,829.281,829.281,13832.67514,13734.83359,13636.99204
11/2/2020 7:30,13733.57,13759.26,13710.95,13744.68,756.0375,756.0375,13822.20736,13735.77134,13649.33533
11/2/2020 8:00,13745,13750,13726.29,13741,531.5225,531.5225,13815.90308,13736.26931,13656.63555
11/2/2020 8:30,13741,13741,13640,13640.9,1659.4214,1659.4214,13811.29092,13727.18652,13643.08212
11/2/2020 9:00,13640.9,13669.82,13420,13447.31,5037.2315,5037.2315,13848.10573,13700.53161,13552.9575
11/2/2020 9:30,13447.32,13563.6,13417.47,13493.15,2324.7481,2324.7481,13858.59545,13680.78098,13502.96652
11/2/2020 10:00,13493.16,13580.94,13493.15,13571.64,1577.6483,1577.6483,13854.35789,13670.3866,13486.41532
11/2/2020 10:30,13571.64,13571.65,13500,13518.33,1042.4924,1042.4924,13846.12104,13655.90502,13465.68901
11/2/2020 11:00,13518.32,13540,13461.08,13492.7,1075.0415,1075.0415,13837.08644,13640.36169,13443.63694
11/2/2020 11:30,13492.69,13513.16,13357.42,13419.52,3179.8302,3179.8302,13835.0271,13619.32915,13403.63119
11/2/2020 12:00,13419.92,13457.52,13367.12,13408.44,2947.795,2947.795,13832.23628,13599.24446,13366.25265
11/2/2020 12:30,13408.45,13427.51,13326.5,13421.55,3022.0775,3022.0775,13829.92084,13582.32118,13334.72152
11/2/2020 13:00,13421.55,13425,13195.05,13297.01,4924.9453,4924.9453,13834.98748,13555.14869,13275.3099
11/2/2020 13:30,13297.57,13374.88,13278.05,13363.08,1918.4884,1918.4884,13831.09445,13536.85643,13242.61842
11/2/2020 14:00,13363.08,13440.04,13350,13394.02,1855.0245,1855.0245,13820.8615,13523.25296,13225.64442
11/2/2020 14:30,13394.02,13424.01,13335.97,13420,1418.3638,1418.3638,13809.87648,13513.41935,13216.96222
11/2/2020 15:00,13420,13505.66,13406.71,13469.06,2092.2644,2092.2644,13795.759,13509.19465,13222.6303
11/2/2020 15:30,13469.05,13504.18,13447.66,13490.26,1250.7471,1250.7471,13783.49253,13507.39135,13231.29016
11/2/2020 16:00,13490.26,13541.85,13461.93,13500.67,1639.5347,1639.5347,13770.8003,13506.75122,13242.70214
11/2/2020 16:30,13500.67,13545,13474.87,13519.49,1597.1606,1597.1606,13753.1686,13507.96444,13262.76027
11/2/2020 17:00,13519.5,13524.32,13481.97,13517.13,1039.143,1039.143,13732.59254,13508.83735,13285.08215
11/2/2020 17:30,13517.14,13548.89,13492.12,13544.56,859.4813,859.4813,13712.07297,13512.2395,13312.40604
11/2/2020 18:00,13544.57,13544.57,13485.08,13512.51,815.5983,815.5983,13683.94939,13512.26527,13340.58114
11/2/2020 18:30,13512.51,13530.49,13472.2,13490.36,868.0853,868.0853,13669.81271,13510.17905,13350.54539
11/2/2020 19:00,13490.37,13491,13447.81,13457.68,743.7897,743.7897,13658.6028,13505.17914,13351.75548
11/2/2020 19:30,13457.88,13539.36,13455.21,13525.66,735.4803,735.4803,13662.72435,13507.1297,13351.53505
11/2/2020 20:00,13525.65,13555.41,13517.35,13552,689.6331,689.6331,13670.36657,13511.40306,13352.43955
11/2/2020 20:30,13552.01,13700,13547.98,13664.3,2002.7333,2002.7333,13713.73352,13525.96467,13338.19582
11/2/2020 21:00,13664.5,13693.58,13636.98,13663.21,1063.5842,1063.5842,13749.11517,13539.03566,13328.95615
11/2/2020 21:30,13663.2,13668.51,13600.53,13620.38,1049.6696,1049.6696,13760.74981,13546.78274,13332.81567
11/2/2020 22:00,13620.38,13633.33,13595.66,13605,729.6539,729.6539,13763.91205,13552.32724,13340.74243
11/2/2020 22:30,13605,13631.07,13565,13626.33,575.3978,575.3978,13771.356,13559.37512,13347.39424
11/2/2020 23:00,13626.55,13648.68,13548.71,13585,716.0943,716.0943,13740.63078,13561.81559,13383.00039
11/2/2020 23:30,13585,13599.42,13564.75,13589.79,545.8689,545.8689,13721.90165,13564.47982,13407.05798
11/3/2020 0:00,13589.79,13606.04,13534.15,13549.36,643.3703,643.3703,13700.15846,13563.03983,13425.9212
11/3/2020 0:30,13549.63,13575.49,13437,13474.9,1575.0428,1575.0428,13679.25352,13554.64556,13430.03761
11/3/2020 1:00,13474.91,13539.42,13471.18,13528.16,582.0388,582.0388,13671.08139,13552.12313,13433.16487
11/3/2020 1:30,13528.16,13573.43,13527.33,13551.38,589.933,589.933,13667.75366,13552.05235,13436.35105
11/3/2020 2:00,13551.39,13607.1,13527.79,13597.18,655.3191,655.3191,13670.85233,13556.35023,13441.84813
11/3/2020 2:30,13597.17,13642,13592.53,13594.5,908.3848,908.3848,13674.02307,13559.98354,13445.94401
11/3/2020 3:00,13594.5,13603.49,13387.05,13432.46,2325.507,2325.507,13675.55062,13547.83844,13420.12626
11/3/2020 3:30,13432.05,13476,13310,13380.99,2536.1263,2536.1263,13684.15861,13531.94811,13379.73761
11/3/2020 4:00,13380.99,13440,13324.39,13393.48,2097.2402,2097.2402,13688.77666,13518.76067,13348.74468
11/3/2020 4:30,13393.47,13395.73,13332.32,13356.18,2027.5109,2027.5109,13696.40399,13503.2768,13310.1496
11/3/2020 5:00,13356.18,13421.25,13311.29,13417.9,1704.3081,1704.3081,13696.87495,13495.14567,13293.4164
11/3/2020 5:30,13417.9,13449.82,13392.09,13409.14,1536.9743,1536.9743,13697.93521,13486.95466,13275.97411
11/3/2020 6:00,13409.13,13428.53,13351.01,13372.98,795.7028,795.7028,13698.94593,13476.09993,13253.25393
11/3/2020 6:30,13372.99,13438.5,13284.99,13420.27,2281.2307,2281.2307,13682.17857,13470.78279,13259.38702
11/3/2020 7:00,13420.26,13454.01,13404,13423.16,1696.0253,1696.0253,13663.09462,13466.24729,13269.39995
11/3/2020 7:30,13423.16,13447.98,13395.19,13398.32,1237.7481,1237.7481,13649.71228,13459.77802,13269.84377
11/3/2020 8:00,13398.32,13448.6,13392,13444.85,1458.1632,1458.1632,13637.5469,13458.35631,13279.16571
11/3/2020 8:30,13444.85,13540,13404.45,13509.59,2464.0888,2464.0888,13626.2516,13463.23571,13300.21981
11/3/2020 9:00,13509.64,13555.47,13499.1,13513.99,1254.1955,1254.1955,13623.10507,13468.06945,13313.03382
11/3/2020 9:30,13514,13528.23,13474.28,13519.77,1091.3929,1091.3929,13620.80357,13472.99331,13325.18305
11/3/2020 10:00,13519.76,13604,13515.6,13561.69,1773.903,1773.903,13633.35347,13481.44061,13329.52776
11/3/2020 10:30,13561.69,13579.32,13522.3,13552.46,1215.9579,1215.9579,13646.12225,13488.20437,13330.28648
11/3/2020 11:00,13552.47,13576.26,13493.23,13550.33,1344.0537,1344.0537,13656.57396,13494.12109,13331.66823
11/3/2020 11:30,13550.33,13554.7,13495,13512.23,1774.2019,1774.2019,13657.62364,13495.84575,13334.06786
11/3/2020 12:00,13512.23,13539,13467.96,13532.69,1246.2329,1246.2329,13658.44353,13499.35473,13340.26593
11/3/2020 12:30,13532.69,13550,13493.03,13495.63,1184.5274,1184.5274,13651.93804,13498.99999,13346.06194
11/3/2020 13:00,13495.63,13529.02,13471,13514.67,996.1,996.1,13652.08468,13500.49237,13348.90006
11/3/2020 13:30,13514.68,13669,13484.36,13656.63,1950.0354,1950.0354,13684.43102,13515.36262,13346.29423
11/3/2020 14:00,13656.62,13740.78,13641.5,13699.72,3171.2273,3171.2273,13724.67383,13532.92047,13341.16711
11/3/2020 14:30,13699.71,13732.72,13676.5,13687.36,1447.7015,1447.7015,13744.84347,13547.62899,13350.41452
11/3/2020 15:00,13688.02,13790,13671.54,13779.58,2229.1675,2229.1675,13797.21117,13569.71957,13342.22796
11/3/2020 15:30,13779.53,13798,13706.04,13745.99,2322.8542,2322.8542,13825.90443,13586.50723,13347.11002
11/3/2020 16:00,13745.99,13766.81,13676.65,13709.59,1995.1445,1995.1445,13830.87463,13598.2294,13365.58416
11/3/2020 16:30,13709.59,13749.88,13680.34,13725,1452.9234,1452.9234,13841.9711,13610.30279,13378.63448
11/3/2020 17:00,13725.01,13740.99,13700,13716.87,853.3976,853.3976,13846.03591,13620.45205,13394.86818
11/3/2020 17:30,13716.87,13741.13,13708.16,13709,739.2766,739.2766,13838.14024,13628.88518,13419.63013
11/3/2020 18:00,13709,13769.33,13705.71,13731.68,1211.794,1211.794,13838.95167,13638.67517,13438.39866
11/3/2020 18:30,13731.69,13780,13729.78,13744.99,890.3036,890.3036,13848.57265,13648.80039,13449.02812
11/3/2020 19:00,13745,13774.73,13738.58,13740.51,845.6754,845.6754,13853.93873,13657.53464,13461.13055
11/3/2020 19:30,13740.5,13770,13732.4,13753.5,709.5853,709.5853,13859.20085,13666.6742,13474.14754
11/3/2020 20:00,13753.5,13762.9,13717.31,13720.54,660.6265,660.6265,13860.64181,13671.80427,13482.96674
11/3/2020 20:30,13721.27,13744.66,13694.8,13739.46,745.9326,745.9326,13862.13762,13678.24767,13494.35773
11/3/2020 21:00,13739.46,13768.13,13721.88,13735.57,842.5988,842.5988,13860.14659,13683.70694,13507.2673
11/3/2020 21:30,13734.7,13775,13731.5,13758.54,649.7822,649.7822,13851.88185,13690.8339,13529.78596
11/3/2020 22:00,13758.54,13779.25,13727.42,13732.95,833.5358,833.5358,13839.42242,13694.84496,13550.26749
11/3/2020 22:30,13732.96,13778.57,13650,13768.87,1362.3925,1362.3925,13815.57457,13701.89496,13588.21535
11/3/2020 23:00,13768.88,13845,13767.51,13824.2,2150.5027,2150.5027,13793.87095,13713.54306,13633.21517
11/3/2020 23:30,13824.2,14059.01,13824.19,14038.8,5376.8048,5376.8048,13889.39817,13744.51991,13599.64165
11/4/2020 0:00,14039.23,14066.11,13890,14022.48,3313.7236,3313.7236,13954.29919,13770.9923,13587.68541
11/4/2020 0:30,14023.53,14044.55,13960,13996.74,2446.3989,2446.3989,13997.13522,13792.49208,13587.84894
11/4/2020 1:00,13995.35,13997.07,13779,13780,2420.081,2420.081,13995.77434,13791.30236,13586.83038
11/4/2020 1:30,13779,13868.52,13713,13764.06,2757.7202,2757.7202,13992.31665,13788.70785,13585.09905
11/4/2020 2:00,13764.07,13838.71,13757.04,13811.58,1411.3021,1411.3021,13991.61567,13790.88615,13590.15663
11/4/2020 2:30,13811.58,13872.91,13778.6,13790,1487.5963,1487.5963,13989.36269,13790.80175,13592.24082
11/4/2020 3:00,13790.01,13803.97,13700,13756.49,2483.6942,2483.6942,13984.37725,13787.53397,13590.69069
11/4/2020 3:30,13755.01,13948.28,13755,13892.56,3152.2077,3152.2077,13994.2808,13797.53645,13600.7921
11/4/2020 4:00,13892.62,13954.99,13856.81,13898.86,1615.7019,1615.7019,14004.75054,13807.18631,13609.62208
11/4/2020 4:30,13898.86,13915.53,13828.44,13885.17,1504.2505,1504.2505,14011.84725,13814.61333,13617.3794
11/4/2020 5:00,13884.37,13920.99,13854.34,13898.03,1542.5798,1542.5798,14018.94921,13822.55777,13626.16634
11/4/2020 5:30,13898.03,13928.26,13857.29,13876.01,1134.5285,1134.5285,14022.07758,13827.64846,13633.21934
11/4/2020 6:00,13876.01,13880.6,13786.54,13795.62,1504.2948,1504.2948,14014.36255,13824.59813,13634.83372
11/4/2020 6:30,13795.61,13833.81,13751,13801.59,1447.6287,1447.6287,14009.43778,13822.40688,13635.37598
11/4/2020 7:00,13801.6,13840.22,13770,13803.59,957.8761,957.8761,14004.67248,13820.6148,13636.55711
11/4/2020 7:30,13803.58,13817,13771.01,13802.04,1075.1899,1075.1899,14002.04308,13818.84577,13635.64846
11/4/2020 8:00,13802.04,13804.32,13525,13600.91,4634.2046,4634.2046,14014.61648,13798.08998,13581.56348
11/4/2020 8:30,13600.46,13693.91,13569.51,13670.66,2049.2104,2049.2104,14018.71752,13785.95379,13553.19007
11/4/2020 9:00,13670.67,13694.53,13631.31,13645.91,1232.4927,1232.4927,14023.32041,13772.61629,13521.91217
11/4/2020 9:30,13645.9,13696.84,13636.5,13683.46,1599.0728,1599.0728,13994.37955,13764.12521,13533.87088
11/4/2020 10:00,13684.79,13690,13650,13654.93,1285.1779,1285.1779,13965.08267,13753.72567,13542.36867
11/4/2020 10:30,13654.94,13756.97,13608,13721.07,1956.4627,1956.4627,13934.14313,13750.61561,13567.08808
11/4/2020 11:00,13721.08,13721.08,13659.62,13689.61,1165.3661,1165.3661,13932.92249,13744.80555,13556.68861
11/4/2020 11:30,13689.61,13710.64,13655.55,13689,859.3803,859.3803,13931.97695,13739.49073,13547.00452
11/4/2020 12:00,13689,13744.01,13688.2,13721,1249.5638,1249.5638,13928.60975,13737.72971,13546.84967
11/4/2020 12:30,13721,13820,13701,13818.63,1688.2729,1688.2729,13934.48064,13745.4345,13556.38836
11/4/2020 13:00,13818.64,13843.61,13780,13824.68,1491.0082,1491.0082,13942.17767,13752.98169,13563.78571
11/4/2020 13:30,13824.68,13860,13786.87,13834.47,1388.4834,1388.4834,13941.50255,13760.74248,13579.98241
11/4/2020 14:00,13834.47,13895,13823.83,13835.13,1511.3817,1511.3817,13941.21238,13767.82701,13594.44164
11/4/2020 14:30,13835.14,13850,13737.12,13738.09,1520.1674,1520.1674,13930.01598,13764.99491,13599.97384
11/4/2020 15:00,13738.09,13839.99,13738.09,13839.98,1574.0424,1574.0424,13932.58894,13772.13635,13611.68376
11/4/2020 15:30,13839.98,13925,13839.98,13895.57,2492.7519,2492.7519,13954.06471,13783.89193,13613.71916
11/4/2020 16:00,13895.57,13925,13865.82,13911.54,1118.1782,1118.1782,13983.64707,13796.04889,13608.45072
11/4/2020 16:30,13911.55,14035,13881.05,13981.31,4835.337,4835.337,14031.05078,13813.69281,13596.33484
11/4/2020 17:00,13980.56,14035,13937.62,14024,2350.8613,2350.8613,14085.15318,13833.72206,13582.29095
11/4/2020 17:30,14024.01,14259,14023.01,14204.95,8789.5309,8789.5309,14193.62343,13869.07711,13544.53079
11/4/2020 18:00,14204.95,14225,14045.72,14069.06,2942.2297,2942.2297,14215.95056,13888.1231,13560.29563
11/4/2020 18:30,14069.06,14120,14017.04,14075.95,2291.2518,2291.2518,14241.89503,13906.01137,13570.12772
11/4/2020 19:00,14076.51,14117.55,14060,14085.19,1594.2298,1594.2298,14258.46844,13923.076,13587.68357
11/4/2020 19:30,14085.6,14110.89,14070,14093.74,1035.5086,1035.5086,14275.16679,13939.32972,13603.49264
11/4/2020 20:00,14093.73,14111.6,14070,14098.33,898.0871,898.0871,14280.71089,13954.4726,13628.23431
11/4/2020 20:30,14098.32,14146.13,13931.64,13999.08,2450.9075,2450.9075,14270.37462,13958.72093,13647.06723
11/4/2020 21:00,13999.07,14052.34,13975.5,14038.46,1500.2004,1500.2004,14258.46225,13966.31512,13674.168
11/4/2020 21:30,14038.45,14100,14009.97,14051.47,1096.0131,1096.0131,14243.2836,13974.42511,13705.56662
11/4/2020 22:00,14051.47,14067.54,13980.01,13996.58,1005.1663,1005.1663,14220.70107,13976.5351,13732.36913
11/4/2020 22:30,13996.59,14230,13995.63,14198.91,2604.7783,2604.7783,14250.82008,13997.71366,13744.60725
11/4/2020 23:00,14198.91,14250,14099.94,14141.29,1903.3444,1903.3444,14260.53967,14011.3876,13762.23553
11/4/2020 23:30,14140.94,14159.37,14086.41,14104.01,963.7172,963.7172,14259.57733,14020.20878,13780.84023
11/5/2020 0:00,14104.5,14150,14060.81,14140,992.0051,992.0051,14260.84247,14031.61747,13802.39247
11/5/2020 0:30,14144.01,14201,14130.25,14140.84,1316.2893,1316.2893,14232.35052,14042.01961,13851.6887
11/5/2020 1:00,14140.84,14150.35,14093.56,14105.08,826.6626,826.6626,14214.65173,14048.02536,13881.399
11/5/2020 1:30,14105.09,14175,14096.14,14159.27,996.9326,996.9326,14211.09635,14058.62009,13906.14383
11/5/2020 2:00,14159.27,14180.66,14130,14139.04,825.7916,825.7916,14201.87137,14066.27913,13930.6869
11/5/2020 2:30,14139.03,14319,14120.54,14194.09,3485.5952,3485.5952,14209.70878,14078.45159,13947.19441
11/5/2020 3:00,14193.84,14293,14188.05,14234.32,1934.7532,1934.7532,14228.26166,14093.2962,13958.33075
11/5/2020 3:30,14234.33,14309.98,14234.33,14283.49,1730.3021,1730.3021,14255.54595,14111.4099,13967.27385
11/5/2020 4:00,14283.49,14372.73,14283.49,14310.3,2404.5255,2404.5255,14294.74795,14130.35181,13965.95567
11/5/2020 4:30,14310.57,14353.67,14250,14295.34,1817.6144,1817.6144,14323.82236,14146.06497,13968.30759
11/5/2020 5:00,14295.35,14318.49,14261.55,14291.42,1036.035,1036.035,14347.86979,14159.90831,13971.94683
11/5/2020 5:30,14291.42,14330,14250,14299.99,1181.7258,1181.7258,14370.64973,14173.24942,13975.84911
11/5/2020 6:00,14299.99,14329.49,14272.04,14315.08,1022.3052,1022.3052,14393.50043,14186.7571,13980.01376
11/5/2020 6:30,14315.08,14381.28,14299.43,14327.43,2862.6415,2862.6415,14400.66995,14200.15452,13999.63908
11/5/2020 7:00,14327.44,14372.54,14280.18,14335.19,1769.1957,1769.1957,14410.44097,14213.01504,14015.58911
11/5/2020 7:30,14335.19,14480,14323.22,14442.34,3649.6504,3649.6504,14445.78528,14234.85551,14023.92574
11/5/2020 8:00,14442.34,14508.25,14433.39,14475.76,3146.9251,3146.9251,14469.18072,14257.7988,14046.41687
11/5/2020 8:30,14475.76,14548,14416.39,14468.88,2527.7544,2527.7544,14510.57514,14277.90177,14045.2284
11/5/2020 9:00,14468.88,14468.89,14337.45,14444.09,2829.6988,2829.6988,14533.01935,14293.72922,14054.43908
11/5/2020 9:30,14444.09,14444.1,14366.03,14434.64,1604.3664,1604.3664,14541.57756,14307.14929,14072.72103
11/5/2020 10:00,14434.3,14494.46,14431.97,14462.37,1716.6249,1716.6249,14556.38308,14321.93222,14087.48135
11/5/2020 10:30,14462.38,14535.17,14446,14501.9,2552.2942,2552.2942,14574.66317,14339.07201,14103.48084
11/5/2020 11:00,14501.65,14647,14470,14646.99,3142.9642,3142.9642,14620.71713,14368.39753,14116.07793
11/5/2020 11:30,14646.99,14674,14511.54,14587.99,4375.2649,4375.2649,14644.8215,14389.3111,14133.8007
11/5/2020 12:00,14587.98,14740,14587.98,14717.04,4180.9354,4180.9354,14693.67246,14420.52337,14147.37429
11/5/2020 12:30,14717.6,14785,14600,14773.59,4838.5523,4838.5523,14755.16873,14454.14877,14153.12881
11/5/2020 13:00,14772.8,14920,14733.25,14870.13,5320.2202,5320.2202,14838.22108,14493.76603,14149.31098
11/5/2020 13:30,14870.13,14970,14812.16,14932.49,4128.2794,4128.2794,14928.38744,14535.54926,14142.71108
11/5/2020 14:00,14932.48,14945.9,14666,14814.66,6406.0533,6406.0533,14968.93731,14562.13124,14155.32517
11/5/2020 14:30,14814.66,14910.01,14780,14864.99,3022.3899,3022.3899,15010.0776,14590.97493,14171.87226
11/5/2020 15:00,14865,14907.34,14801,14894.79,2628.0245,2628.0245,15046.44317,14619.9097,14193.37623
11/5/2020 15:30,14894.78,14960,14838.47,14901.93,3040.1108,3040.1108,15073.67767,14646.76877,14219.85988
11/5/2020 16:00,14901.92,15148,14866,15081.97,6099.2113,6099.2113,15140.18257,14688.21651,14236.25045
11/5/2020 16:30,15081.97,15300,15080,15221.75,6901.1725,6901.1725,15232.26404,14739.02922,14245.79441
11/5/2020 17:00,15221.77,15258.49,15102.05,15155.98,3470.6189,3470.6189,15281.8404,14778.73882,14275.63724
11/5/2020 17:30,15155.97,15225,15032.13,15060.08,2762.2015,2762.2015,15307.52611,14805.53322,14303.54033
11/5/2020 18:00,15060.52,15159.82,14550,15037.63,8249.8823,8249.8823,15322.68161,14827.63767,14332.59373
11/5/2020 18:30,15037.6,15117,14900,14918.22,2988.6949,2988.6949,15307.4947,14836.26456,14365.03443
11/5/2020 19:00,14918.21,14967.95,14858.29,14938.46,2220.0888,2220.0888,15285.77694,14845.99746,14406.21798
11/5/2020 19:30,14938.47,15055.51,14900,14977.87,2143.4015,2143.4015,15260.37407,14858.55675,14456.73943
11/5/2020 20:00,14977.86,15133.33,14977.86,15119.43,1817.658,1817.658,15254.5209,14883.40182,14512.28274
11/5/2020 20:30,15119.43,15166.76,15036.67,15047.93,1982.7612,1982.7612,15229.83014,14899.07117,14568.3122
11/5/2020 21:00,15048.68,15109.22,14992.12,15067.34,1564.8342,1564.8342,15226.47145,14915.09678,14603.7221
11/5/2020 21:30,15067.34,15208.38,15065.01,15205.68,1651.7903,1651.7903,15227.57764,14942.77137,14657.9651
11/5/2020 22:00,15205.69,15266.11,15140.27,15219.46,2170.0784,2170.0784,15244.52774,14969.12267,14693.71759
11/5/2020 22:30,15219.47,15488,15183.08,15387.02,3523.1443,3523.1443,15305.91791,15008.92241,14711.92692
11/5/2020 23:00,15387.23,15575,15342.11,15538.96,3351.035,3351.035,15414.84382,15059.40218,14703.96054
11/5/2020 23:30,15538.37,15750,15480,15668.05,6632.4426,6632.4426,15552.0966,15117.36864,14682.64068
11/6/2020 0:00,15668.05,15668.05,15449.06,15590.96,3892.4355,3892.4355,15624.7646,15162.47258,14700.18056
11/6/2020 0:30,15590.02,15720,15388,15703.13,4233.6558,4233.6558,15718.98636,15213.96376,14708.94117
11/6/2020 1:00,15703.13,15950,15606,15865,5906.1648,5906.1648,15845.36721,15275.96721,14706.56722
11/6/2020 1:30,15865,15960,15752,15807.55,4361.7419,4361.7419,15927.52518,15326.59415,14725.66311
11/6/2020 2:00,15807.79,15910,15738.22,15760.01,3247.6491,3247.6491,15998.36411,15367.87185,14737.37958
11/6/2020 2:30,15760,15896.74,15673.8,15719.3,3471.6356,3471.6356,16057.12621,15401.34119,14745.55618
11/6/2020 3:00,15719.3,15734.06,15543,15637.93,3990.8561,3990.8561,16085.73472,15423.87346,14762.0122
11/6/2020 3:30,15638.03,15680,15450,15595.57,3669.6976,3669.6976,16090.57305,15440.22551,14789.87798
11/6/2020 4:00,15595.58,15643.63,15415,15431.83,3173.2259,3173.2259,16064.21271,15439.42594,14814.63917
11/6/2020 4:30,15431.83,15564.91,15419.32,15534.99,2200.3432,2200.3432,16029.97672,15448.52728,14867.07783
11/6/2020 5:00,15534.98,15583.95,15435,15542.56,2112.0577,2112.0577,15992.76484,15457.48278,14922.20071
11/6/2020 5:30,15542.57,15621.63,15482.01,15616.34,2086.0658,2086.0658,15963.50977,15472.61204,14981.71431
11/6/2020 6:00,15616.34,15699.43,15607.51,15628.89,2754.6439,2754.6439,15951.34706,15487.49565,15023.64424
11/6/2020 6:30,15628.89,15717.23,15628.88,15679.12,2149.3254,2149.3254,15923.60612,15505.74559,15087.88506
11/6/2020 7:00,15679.12,15757.59,15671.09,15680.85,2089.9954,2089.9954,15885.85528,15522.4222,15158.98912
11/6/2020 7:30,15680.84,15783.62,15657.5,15776,2161.2437,2161.2437,15875.99426,15546.57247,15217.15067
11/6/2020 8:00,15775.83,15775.83,15701,15733.39,1708.4314,1708.4314,15849.62389,15564.36461,15279.10533
11/6/2020 8:30,15733.39,15739,15648.87,15683.16,1981.4474,1981.4474,15839.8566,15575.67846,15311.50032
11/6/2020 9:00,15683.17,15700,15447.71,15472.28,3615.7611,3615.7611,15845.83369,15565.83099,15285.82829
11/6/2020 9:30,15472.33,15541.28,15300.05,15320,4181.7694,4181.7694,15865.35006,15542.41851,15219.48697
11/6/2020 10:00,15320.01,15468.66,15274.05,15405.77,2776.2516,2776.2516,15871.9113,15529.40437,15186.89744
11/6/2020 10:30,15405.77,15644.92,15388,15635.17,3350.2058,3350.2058,15865.22412,15539.47729,15213.73045
11/6/2020 11:00,15635.18,15654.76,15540,15586.97,2339.1198,2339.1198,15831.77256,15544.0004,15256.22824
11/6/2020 11:30,15586.96,15623,15424,15450.62,2848.4647,2848.4647,15808.19501,15535.10703,15262.01905
11/6/2020 12:00,15450.62,15599,15424.85,15566.79,2324.2191,2324.2191,15790.10968,15538.12446,15286.13923
11/6/2020 12:30,15566.79,15576.87,15359.78,15465.99,2491.6412,2491.6412,15776.27385,15531.25451,15286.23516
11/6/2020 13:00,15466.85,15520.5,15380,15458.07,2194.267,2194.267,15770.87396,15524.28455,15277.69515
11/6/2020 13:30,15458.06,15580,15435.4,15540.22,2681.6448,2681.6448,15769.54575,15525.80222,15282.05868
11/6/2020 14:00,15540.22,15710,15511.87,15681.87,4041.7256,4041.7256,15781.06821,15540.66581,15300.26342
11/6/2020 14:30,15681.88,15690.5,15450,15511.76,3641.0148,3641.0148,15780.13133,15537.91288,15295.69443
11/6/2020 15:00,15511.76,15540,15352.05,15459.78,3245.6494,3245.6494,15779.22506,15530.47165,15281.71824
11/6/2020 15:30,15459.29,15517.4,15350,15488.11,3091.8573,3091.8573,15775.07484,15526.43721,15277.79957
11/6/2020 16:00,15488.12,15520,15380,15406.74,2398.1548,2398.1548,15770.51285,15515.03748,15259.56211
11/6/2020 16:30,15408.81,15538.98,15398.01,15509.68,2214.2036,2214.2036,15759.47316,15514.52724,15269.58132
11/6/2020 17:00,15509.67,15544.13,15449.71,15496.15,1436.9482,1436.9482,15746.86305,15512.77703,15278.69101
11/6/2020 17:30,15496.66,15560,15473.13,15508.76,1197.1786,1197.1786,15714.78529,15512.39445,15310.00361
11/6/2020 18:00,15508.76,15543.41,15459.48,15464.29,1098.7075,1098.7075,15685.27382,15507.81308,15330.35233
11/6/2020 18:30,15464.29,15529.93,15462.78,15523.45,1358.6749,1358.6749,15669.05893,15509.30231,15349.54569
11/6/2020 19:00,15523.46,15523.47,15415.48,15461.05,1511.8434,1511.8434,15663.91796,15504.70685,15345.49573
11/6/2020 19:30,15459.85,15519.9,15440.01,15482.5,1012.2788,1012.2788,15639.15508,15502.59191,15366.02874
11/6/2020 20:00,15482.51,15493.07,15400.11,15435.11,1178.4898,1178.4898,15630.55046,15496.16506,15361.77967
11/6/2020 20:30,15435.12,15452.86,15166,15288.69,3872.1655,3872.1655,15629.00119,15476.40553,15323.80987
11/6/2020 21:00,15288.69,15540,15270,15483.35,2553.4242,2553.4242,15621.32695,15477.06691,15332.80687
11/6/2020 21:30,15483.36,15627.74,15457.17,15570,2248.5322,2248.5322,15633.52401,15485.91768,15338.31135
11/6/2020 22:00,15570,15571.54,15476.32,15533.27,1323.3482,1323.3482,15635.05899,15490.42743,15345.79586
11/6/2020 22:30,15533.66,15533.66,15465.78,15517.11,865.5521,865.5521,15637.72869,15492.96862,15348.20856
11/6/2020 23:00,15517.11,15619.32,15511.33,15597.85,1114.4225,1114.4225,15654.3178,15502.95733,15351.59685
